,id,text,created_at,hashtags,user_mentions,urls,user_id,user_name,user_location,user_description,user_followers_count,user_friends_count,user_created_at,user_favourites_count,user_statuses_count,user_profile_image_url,user_profile_background_image_url,is_quote_status,retweet_count,favorite_count,query,mentioned_locations,mentioned_organizations,sentiment,emotion,topic_energy,topic_clean_energy,topic_photovoltaics,topic_gas,topic_nuclear,topic_coal,topic_other
2054,1314635612713103364,RT @JamesWorkman95: @JustinTrudeau #WealthTax,2020-10-09 18:35:29,WealthTax,"[['James R. Workman', 1192937147378130944], ['Justin Trudeau', 14260960]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,True,1,0,green energy,[],['RT'],positive,joy,0,0,0,0,0,0,1
2055,1314633140028219396,RT @johnndp: Andrea Horwath just hit a home run with her announcement on long term care.The NDP will put an end to the neglect from Conserv…,2020-10-09 18:25:39,,"[['john gerassimou', 220518078]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,15,0,green energy,['Conserv'],"['RT', 'NDP']",positive,joy,0,0,0,0,0,0,1
2056,1314630831395270660,@TeresaPocock Nice!,2020-10-09 18:16:29,,"[['Teresa Pocock', 2355750752]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,0,1,green energy,[],[],positive,joy,0,0,0,0,0,0,1
2057,1314625892279300096,"It’s sunny here in Ottawa, Teresa. Stay dry! https://t.co/ijqGVJ7Fnz",2020-10-09 17:56:51,,,"[['https://t.co/ijqGVJ7Fnz', 'https://twitter.com/teresapocock/status/1314620639953657856']]",19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,True,6,27,green energy,['Ottawa'],[],positive,joy,0,0,0,0,0,0,1
2058,1314624745023758336,RT @cherylbenson: @JustinTrudeau How dare You not a cent for #pwd so far.  You left 6 million #disabled #Canadians 🇨🇦 behind during pandemi…,2020-10-09 17:52:18,"pwd, disabled, Canadians","[['Cheryl Benson 🎧💫✨', 17734639], ['Justin Trudeau', 14260960]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,8,0,green energy,[],[],negative,sadness,0,0,0,0,0,0,1
2059,1314619086077333504,RT @MPJulian: #paytheirfairshare #taxfairness #wealthtax #TaxTheRich #nooneleftbehind #UBI #UBIstimilus #postcovid #JustRecovery #PWD https…,2020-10-09 17:29:49,"paytheirfairshare, taxfairness, wealthtax, TaxTheRich, nooneleftbehind, UBI, UBIstimilus, postcovid, JustRecovery, PWD","[['Peter Julian', 19557595]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,13,0,green energy,[],['RT'],negative,joy,0,0,0,0,0,0,1
2060,1314618879935680512,RT @sduvall07: The Liberals have promised time and again that no one will be left behind during this pandemic. When will the government sto…,2020-10-09 17:29:00,,"[['Scott Duvall', 535820788]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,14,0,green energy,[],['RT'],negative,anger,0,0,0,0,0,0,1
2061,1314618412405006339,We see you. #NDP @theJagmeetSingh https://t.co/i08zh25eAl,2020-10-09 17:27:08,NDP,"[['Jagmeet Singh', 253340075]]","[['https://t.co/i08zh25eAl', 'https://twitter.com/frazerj_ca/status/1314617582230540288']]",19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,True,0,10,green energy,[],[],positive,joy,0,0,0,0,0,0,1
2062,1314617026024009728,"RT @MPJulian: Trudeau government refuses to do anything about profiteering. In every other crisis, like Second World War, our governments s…",2020-10-09 17:21:38,,"[['Peter Julian', 19557595]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,True,22,0,green energy,[],['RT'],negative,anger,0,0,0,0,0,0,1
2063,1314613456587436035,"RT @MPJulian: 😟 People are left behind during this pandemic.
💰Canada’s wealthiest added 37 billion to their bank accounts. 
😡 How is that f…",2020-10-09 17:07:27,,"[['Peter Julian', 19557595]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,67,0,green energy,[],"['RT', '💰Canada’s']",negative,sadness,0,0,0,0,0,0,1
2064,1314612823348183041,"RT @Uniongal414: Add your name
#TaxTheRich",2020-10-09 17:04:56,TaxTheRich,"[['LauraK😷', 1224811170697285632]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,True,4,0,green energy,[],['RT'],negative,joy,0,0,0,0,0,0,1
2065,1314611314782801923,RT @JoelHardenONDP: We don’t accept any profit making in our universal health care system. The next step in realizing Tommy Douglas’s visio…,2020-10-09 16:58:56,,"[['Joel Harden', 2478148638]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,44,0,green energy,[],"['RT', 'visio']",negative,joy,0,0,0,0,0,0,1
2066,1314610937085808641,"RT @twistedparent: @MPJulian @losinghopein I'm struggling on 1169 a month on disability. Can't work  not eligible for any federal funding,l…",2020-10-09 16:57:26,,"[['GiGi🐶🐱Wear A Mask😷🇨🇦', 227584752], ['Peter Julian', 19557595], ['LosinghopeinCanada', 1263818856759361536]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,19,0,green energy,[],['RT'],negative,sadness,0,0,0,0,0,0,1
2067,1314609673958502402,"RT @PacioccoGenesio: NDP Peter Julian is  correct, that their be no one left behind &amp; the wealthiest added 37 Billion to their bank account…",2020-10-09 16:52:25,,"[['Genesio Paciocco', 1217872642604027904]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,True,8,0,green energy,[],"['RT', 'NDP', '&amp']",positive,joy,0,0,0,0,0,0,1
2068,1314609616462974981,"RT @nspector4: If @theJagmeetSingh and @CharlieAngusNDP and @MPJulian can keep Trudeau on the ropes over WE and other scandals, who knows h…",2020-10-09 16:52:11,,"[['Norman Spector', 232519990], ['Jagmeet Singh', 253340075], ['Charlie Angus NDP', 215632349], ['Peter Julian', 19557595]]",,19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,10,0,green energy,[],[],negative,anger,0,0,0,0,0,0,1
2069,1314606425851588609,#paytheirfairshare #taxfairness #wealthtax #TaxTheRich #nooneleftbehind #UBI #UBIstimilus #postcovid #JustRecovery… https://t.co/NfARYiBIXG,2020-10-09 16:39:30,"paytheirfairshare, taxfairness, wealthtax, TaxTheRich, nooneleftbehind, UBI, UBIstimilus, postcovid, JustRecovery",,"[['https://t.co/NfARYiBIXG', 'https://twitter.com/i/web/status/1314606425851588609']]",19557595,Peter Julian,,"MP for New Westminster-Burnaby | @NDP House Leader, NDP Finance Critic | Leader parlementaire du @NPD_QG Porte-parole du NPD en matière de finances",16982,11410,2009-01-26 21:04:00,13774,24884,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,http://pbs.twimg.com/profile_images/830879831055331329/qDLFQLJ6_normal.jpg,False,13,27,green energy,[],['#paytheirfairshare #taxfairness #wealthtax #TaxTheRich #nooneleftbehind #UBI #UBIstimilus #postcovid #JustRecovery'],negative,joy,0,0,0,0,0,0,1
2070,1314778674961342464,"RT @AlanKirkland: ""It does worry me that on one hand the RBA is perhaps saying that culture and risk appetite needs to be kept in check, on…",2020-10-10 04:03:58,,"[['Alan Kirkland', 732414696]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,4,0,green energy,[],"['RT', 'RBA']",negative,fear,0,0,0,0,0,0,1
2071,1314778522364252161,@GregHuntMP @GregHuntMP I think the question is what action can you take? “@ian_hickie says JobSeeker is the most i… https://t.co/ALcF74vsNp,2020-10-10 04:03:21,,"[['Greg Hunt', 60483082], ['Greg Hunt', 60483082], ['ian hickie', 355463827]]","[['https://t.co/ALcF74vsNp', 'https://twitter.com/i/web/status/1314778522364252161']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,5,10,green energy,[],[],positive,joy,0,0,0,0,0,0,1
2072,1314698434398445568,RT @chappell_louise: #crediblewomen @DrMyraHamilton @kylievfromSPRC @cassandragoldie et al have know this for a very long time! But will th…,2020-10-09 22:45:07,crediblewomen,"[['Prof. Louise Chappell BA is washing her hands', 1707632442], ['A/Prof Myra Hamilton', 1143702810657087488], ['kylie valentine', 3035394822], ['Cassandra Goldie🌈', 196962091]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,True,6,0,green energy,[],['RT'],negative,joy,0,0,0,0,0,0,1
2073,1314682199975686149,RT @ACOSS: Are you a single parent affected by the cuts to the #Coronavirus Supplement? Share your #300ReasonstoCry in this 5min survey by…,2020-10-09 21:40:36,"Coronavirus, 300ReasonstoCry","[['ACOSS', 36521470]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,7,0,green energy,[],['Coronavirus Supplement'],negative,sadness,0,0,0,0,0,0,1
2074,1314681939308101633,"RT @Brotherhoodinfo: Extraordinary that as we go through our worst recession, BOTH major parties deliver a #budget2020 &amp; #budgetreply that…",2020-10-09 21:39:34,"budget2020, budgetreply","[['BSL', 51946582]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,8,0,green energy,[],"['RT', '#budget2020 &amp', 'budgetreply']",positive,joy,0,0,0,0,0,0,1
2075,1314680270205853696,"Budget ... does little for vulnerable “@ian_hickie⁩ says JobSeeker is the most important mental health measure, &amp; s… https://t.co/UkqNw5vMNK",2020-10-09 21:32:56,,"[['ian hickie', 355463827]]","[['https://t.co/UkqNw5vMNK', 'https://twitter.com/i/web/status/1314680270205853696']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,25,56,green energy,[],[],negative,fear,0,0,0,0,0,0,1
2076,1314676733254094848,"RT @SACOSS: SACOSS CEO @RossWomersley on no permanent &amp; adequate raise to #JobSeeker in #Budget2020: ""The important thing is people need to…",2020-10-09 21:18:53,"JobSeeker, Budget2020","[['South Australian Council of Social Service (SACOSS', 44519248], ['Ross Womersley', 1143706442496561152]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,9,0,green energy,['#Budget2020'],['RT'],negative,joy,0,0,0,0,0,0,1
2077,1314675740659515392,"“Under the tax package passed on Friday, a couple on high incomes with no children would be around $5000 a year bet… https://t.co/CDNXF92Fku",2020-10-09 21:14:56,,,"[['https://t.co/CDNXF92Fku', 'https://twitter.com/i/web/status/1314675740659515392']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,65,99,green energy,[],[],negative,fear,0,0,0,0,0,0,1
2078,1314675532613574656,“Research from RBA ... shows lower income households tend to spend a greater share of extra income. Research .. als… https://t.co/RR19tWcb9s,2020-10-09 21:14:07,,,"[['https://t.co/RR19tWcb9s', 'https://twitter.com/i/web/status/1314675532613574656']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,52,88,green energy,[],['RBA'],negative,fear,0,0,0,0,0,0,1
2079,1314673812663721985,RT @RecoEco: Great piece by @lukehgomes.  Women over 50 made up only 5% of all jobseeker recipients in 2001. Last year they were 20%. 1/3 o…,2020-10-09 21:07:17,,"[['Warwick Smith', 23256756], ['Luke Henriques-Gomes', 106923936]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,107,0,green energy,[],[],positive,joy,0,0,0,0,0,0,1
2080,1314398322031955968,"RT @NationalShelter: Social housing was one hell of a missed budget opportunity, but there's time https://t.co/K6jpnzngGr via @Conversation…",2020-10-09 02:52:34,,"[['National Shelter', 1090478977]]","[['https://t.co/K6jpnzngGr', 'https://theconversation.com/social-housing-was-one-hell-of-a-missed-budget-opportunity-but-theres-time-147665?utm_source=twitter&utm_medium=bylinetwitterbutton']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,14,0,green energy,[],[],negative,sadness,0,0,0,0,0,0,1
2081,1314398287466696705,RT @ColvinKate: There is no magic pudding that can create rentals for people on low incomes without a Government subsidy.  The rents people…,2020-10-09 02:52:26,,"[['Kate Colvin', 60790700]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,24,0,green energy,[],['RT'],negative,anger,0,0,0,0,0,0,1
2082,1314397157194043392,@AlboMP acknowledges #JobSeeker $40 a day wld send ppl into poverty but disappointing failed to commit to a permane… https://t.co/BVamSZ08Zw,2020-10-09 02:47:57,JobSeeker,"[['Anthony Albanese', 254515782]]","[['https://t.co/BVamSZ08Zw', 'https://twitter.com/i/web/status/1314397157194043392']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,25,47,green energy,[],[],negative,sadness,0,0,0,0,0,0,1
2083,1314396142394699776,Rewiring the Grid has potential to reduce costs &amp; risks for ppl re #justtransition #cleanenergy but disappointing n… https://t.co/z4efRReqkJ,2020-10-09 02:43:55,"justtransition, cleanenergy",,"[['https://t.co/z4efRReqkJ', 'https://twitter.com/i/web/status/1314396142394699776']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,7,12,green energy,[],['Grid'],negative,sadness,0,0,0,0,0,0,1
2084,1314395354914201600,Also #socialhousing construction &amp; repair @AlboMP We need a plan to build and renovate social housing; these homes… https://t.co/alhhcyuvM7,2020-10-09 02:40:47,socialhousing,"[['Anthony Albanese', 254515782]]","[['https://t.co/alhhcyuvM7', 'https://twitter.com/i/web/status/1314395354914201600']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,8,16,green energy,[],"['#socialhousing construction &amp', '@AlboMP']",negative,joy,0,0,0,0,0,0,1
2085,1314394847336296449,"Great commitment to early learning in @AlboMP budget reply.  So impt for children, gender equality &amp; economic recov… https://t.co/jYoXyOQrd5",2020-10-09 02:38:46,,"[['Anthony Albanese', 254515782]]","[['https://t.co/jYoXyOQrd5', 'https://twitter.com/i/web/status/1314394847336296449']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,18,106,green energy,[],['@AlboMP'],positive,joy,0,0,0,0,0,0,1
2086,1314382856660033536,"RT @ACOSS: 'If you are not going to raise unemployment benefits now – when the deficit is a non-issue, when the economy desperately needs s…",2020-10-09 01:51:07,,"[['ACOSS', 36521470]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,41,0,green energy,[],[],negative,fear,0,0,0,0,0,0,1
2087,1314308737134325760,#crediblewomen Why is the first criticism “how will they pay for childcare plan?” #children #care when  no problem… https://t.co/L6opdjfnRW,2020-10-08 20:56:36,"crediblewomen, children, care",,"[['https://t.co/L6opdjfnRW', 'https://twitter.com/i/web/status/1314308737134325760']]",196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,173,502,green energy,[],[],negative,joy,0,0,0,0,0,0,1
2088,1314192283701374976,"RT @TheAusInstitute: pg 2 also includes contributions from @JohnRHewson, fmr DPM&amp;C Secretary Mike Keating, @cassandragoldie CEO of @ACOSS,…",2020-10-08 13:13:51,,"[['Australia Institute', 346304908], ['John Hewson', 1253930331901583360], ['Cassandra Goldie🌈', 196962091], ['ACOSS', 36521470]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,18,0,green energy,[],['fmr'],positive,joy,0,0,0,0,0,0,1
2089,1314141702714650624,RT @spage_ECA: The ALP ⁦@AlboMP⁩ announcement to increase the Child Care Subsidy to 90% and ensure public funding stays in the system will…,2020-10-08 09:52:52,,"[['Sam Page', 706020950], ['Anthony Albanese', 254515782]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,8,0,green energy,[],"['ALP', 'the Child Care Subsidy']",negative,joy,0,0,0,0,0,0,1
2090,1314111997508681731,"RT @gdevera: The community sector currently responding to the missed opportunities in the #Budget2020, with @PWDAustralia President, Dr Dav…",2020-10-08 07:54:49,Budget2020,"[['Giancarlo de Vera ❤️ Disability | 🌈', 29552497], ['PWD Australia (PWDA)', 123389114]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,8,0,green energy,[],['RT'],negative,sadness,0,0,0,0,0,0,1
2091,1313957763098144769,RT @spage_ECA: Good chat with ⁦@sunriseon7⁩ this morning on why investing more in early education makes economic sense - an extra $2.5b wou…,2020-10-07 21:41:57,,"[['Sam Page', 706020950], ['Sunrise', 18753424]]",,196962091,Cassandra Goldie🌈,"Redfern, Australia","CEO of ACOSS, Australian Council of Social Service, national voice for people experiencing poverty and inequality and peak body for the community welfare sector",9860,819,2010-09-30 09:50:00,2497,4464,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,http://pbs.twimg.com/profile_images/1289911098108346369/LlRjmAzs_normal.jpg,False,13,0,green energy,[],[],negative,joy,0,0,0,0,0,0,1
